field,G intensity,a.u.
  3019.0	  1991
  3019.1	  1991
  3019.2	  1991
  3019.3	  1990
  3019.4	  1992
  3019.5	  1990
  3019.6	  1990
  3019.7	  1991
  3019.8	  1995
  3019.9	  1993
  3020.0	  1996
  3020.1	  1998
  3020.2	  2001
  3020.3	  2002
  3020.4	  2006
  3020.5	  2009
  3020.6	  2012
  3020.7	  2015
  3020.8	  2021
  3020.9	  2023
  3021.0	  2027
  3021.1	  2032
  3021.2	  2038
  3021.3	  2039
  3021.4	  2044
  3021.5	  2047
  3021.6	  2051
  3021.7	  2055
  3021.8	  2059
  3021.9	  2063
  3022.0	  2068
  3022.1	  2073
  3022.2	  2079
  3022.3	  2082
  3022.4	  2087
  3022.5	  2093
  3022.6	  2099
  3022.7	  2103
  3022.8	  2108
  3022.9	  2114
 3023.01	  2119
 3023.11	  2124
 3023.21	  2129
 3023.31	  2134
 3023.41	  2139
 3023.51	  2144
 3023.61	  2149
 3023.71	  2154
 3023.81	  2159
 3023.91	  2164
 3024.01	  2169
 3024.11	  2173
 3024.21	  2180
 3024.31	  2184
 3024.41	  2191
 3024.51	  2197
 3024.61	  2201
 3024.71	  2207
 3024.81	  2213
 3024.91	  2219
 3025.01	  2224
 3025.11	  2231
 3025.21	  2237
 3025.31	  2242
 3025.41	  2248
 3025.51	  2255
 3025.61	  2262
 3025.71	  2267
 3025.81	  2273
 3025.91	  2282
 3026.01	  2285
 3026.11	  2292
 3026.21	  2298
 3026.31	  2305
 3026.41	  2311
 3026.51	  2318
 3026.61	  2324
 3026.71	  2330
 3026.81	  2336
 3026.91	  2345
 3027.01	  2352
 3027.11	  2360
 3027.21	  2368
 3027.31	  2379
 3027.41	  2383
 3027.51	  2390
 3027.61	  2397
 3027.71	  2403
 3027.81	  2408
 3027.91	  2417
 3028.01	  2424
 3028.11	  2431
 3028.21	  2436
 3028.31	  2446
 3028.41	  2453
 3028.51	  2460
 3028.61	  2468
 3028.71	  2478
 3028.81	  2483
 3028.91	  2491
 3029.01	  2500
 3029.11	  2506
 3029.21	  2511
 3029.31	  2520
 3029.41	  2527
 3029.51	  2534
 3029.61	  2539
 3029.71	  2549
 3029.81	  2556
 3029.91	  2564
 3030.01	  2572
 3030.11	  2583
 3030.21	  2589
 3030.31	  2597
 3030.41	  2606
 3030.51	  2614
 3030.61	  2622
 3030.71	  2633
 3030.81	  2640
 3030.91	  2648
 3031.02	  2653
 3031.12	  2665
 3031.22	  2672
 3031.32	  2680
 3031.42	  2688
 3031.52	  2698
 3031.62	  2704
 3031.72	  2712
 3031.82	  2719
 3031.92	  2727
 3032.02	  2734
 3032.12	  2743
 3032.22	  2751
 3032.32	  2759
 3032.42	  2764
 3032.52	  2774
 3032.62	  2780
 3032.72	  2788
 3032.82	  2795
 3032.92	  2803
 3033.02	  2809
 3033.12	  2817
 3033.22	  2825
 3033.32	  2832
 3033.42	  2838
 3033.52	  2847
 3033.62	  2854
 3033.72	  2861
 3033.82	  2865
 3033.92	  2876
 3034.02	  2883
 3034.12	  2892
 3034.22	  2898
 3034.32	  2908
 3034.42	  2914
 3034.52	  2920
 3034.62	  2927
 3034.72	  2934
 3034.82	  2939
 3034.92	  2947
 3035.02	  2953
 3035.12	  2959
 3035.22	  2963
 3035.32	  2973
 3035.42	  2979
 3035.52	  2985
 3035.62	  2990
 3035.72	  2996
 3035.82	  3002
 3035.92	  3007
 3036.02	  3011
 3036.12	  3018
 3036.22	  3021
 3036.32	  3029
 3036.42	  3035
 3036.52	  3040
 3036.62	  3045
 3036.72	  3051
 3036.82	  3055
 3036.92	  3058
 3037.02	  3062
 3037.12	  3066
 3037.22	  3070
 3037.32	  3075
 3037.42	  3079
 3037.52	  3083
 3037.62	  3085
 3037.72	  3089
 3037.82	  3093
 3037.92	  3095
 3038.02	  3097
 3038.12	  3101
 3038.22	  3104
 3038.32	  3106
