Wavelength Trans 
nm % 
480 112,407385649348 
480,2 92,7458748603637 
480,4 52,9439468255433 
480,6 53,2376382035537 
480,8 53,1306782855799 
481 52,8058200816173 
481,2 52,8259744931 
481,4 52,5523888956364 
481,6 52,5550963418098 
481,8 52,7427913028023 
482 52,5246846631152 
482,2 52,3363820132301 
482,4 52,1039837438001 
482,6 52,3178800940673 
482,8 52,1766851748714 
483 51,8201936425904 
483,2 51,8816315504151 
483,4 52,004979438067 
483,6 52,2515679010288 
483,8 52,132493555457 
484 51,7754280474898 
484,2 52,0942520804808 
484,4 51,8064818954884 
484,6 50,8746946674469 
484,8 51,3404365572001 
485 51,9407335824451 
485,2 51,4424805132758 
485,4 51,400509833668 
485,6 51,3757684649721 
485,8 51,3136764809136 
486 51,4757177706723 
486,2 51,3072810700606 
486,4 51,2422841223255 
486,6 51,096802956711 
486,8 51,3192534793506 
487 51,5219240342016 
487,2 51,3782973807285 
487,4 50,6191413649405 
487,6 51,0124133361697 
487,8 50,5967591111262 
488 50,8494033940071 
488,2 50,6472575298919 
488,4 50,8697460944461 
488,6 50,7783198360553 
488,8 50,8033743242355 
488,999999999999 50,36959634121 
489,199999999999 50,5511941744462 
489,399999999999 50,4273656320638 
489,599999999999 50,3594952965044 
489,799999999999 50,2668959779513 
489,999999999999 50,6885152186028 
490,199999999999 50,7504774547834 
490,399999999999 50,0488043364162 
490,599999999999 50,0308169955614 
490,799999999999 49,7447226575968 
490,999999999999 49,8526918112909 
491,199999999999 50,195227242687 
491,399999999999 50,059057127553 
491,599999999999 49,8273590976524 
491,799999999999 49,6766823374691 
491,999999999999 49,7435291736295 
492,199999999999 49,8807921949376 
492,399999999999 49,8224437104014 
492,599999999999 49,6093642067926 
492,799999999999 49,5150192333984 
492,999999999999 49,2717019202258 
493,199999999999 49,4546951218133 
493,399999999999 49,5174607422041 
493,599999999999 49,392764123555 
493,799999999999 49,5183874314904 
493,999999999999 49,6203874664021 
494,199999999999 49,4198778321774 
494,399999999999 48,8530295760127 
494,599999999999 48,7102263493961 
494,799999999999 48,6443493591084 
494,999999999999 48,7576430143006 
495,199999999999 48,778175013381 
495,399999999999 48,5975856200857 
495,599999999999 48,4613977816579 
495,799999999999 48,5692822667825 
495,999999999999 48,827787070793 
496,199999999999 48,6962046412377 
496,399999999999 48,7648758897401 
496,599999999999 48,5885183296198 
496,799999999999 48,3255581086385 
496,999999999999 48,3964281997193 
497,199999999999 48,0915384530883 
497,399999999999 48,3135598182964 
497,599999999999 48,3706668340563 
497,799999999999 47,9233017152711 
497,999999999999 48,168447835296 
498,199999999999 48,0962110090178 
498,399999999999 48,6223877027273 
498,599999999999 48,341248892098 
498,799999999999 47,9056977017434 
498,999999999999 47,7686064264213 
499,199999999999 47,8101098559072 
499,399999999999 48,1474677900333 
499,599999999999 48,2793745317151 
499,799999999999 47,7935512606095 
499,999999999999 47,8136630944556 
500,199999999999 47,4817912268683 
500,399999999999 47,3636791899561 
500,599999999999 47,8350100762067 
500,799999999999 47,7275872775656 
500,999999999999 47,5686433292408 
501,199999999999 47,2276201255508 
501,399999999999 47,2660537163616 
501,599999999999 47,5663415404068 
501,799999999999 47,2044373256453 
501,999999999999 47,2820772399209 
502,199999999999 47,1389897634543 
502,399999999999 47,1123926111889 
502,599999999999 47,2707080777664 
502,799999999999 47,6702971804605 
502,999999999999 47,2678711495461 
503,199999999999 46,7770093318455 
503,399999999999 46,7968313175095 
503,599999999999 46,4249960686638 
503,799999999999 47,1149963451091 
503,999999999999 47,3025957353579 
504,199999999999 46,950152586046 
504,399999999999 47,0401214006699 
504,599999999999 47,0193308133178 
504,799999999999 46,5847576406956 
504,999999999999 46,830239745661 
505,199999999999 46,7046925538095 
505,399999999999 46,1716850626012 
505,599999999999 46,7007419761558 
505,799999999999 46,7746262771477 
505,999999999999 46,3341536943885 
506,199999999999 45,8287780671139 
506,399999999998 46,3799720563853 
506,599999999998 46,489774124491 
506,799999999998 46,3458241705786 
506,999999999998 46,4272787676876 
507,199999999998 46,8188503573657 
507,399999999998 46,7440060298846 
507,599999999998 45,8758880870722 
507,799999999998 46,1253021784697 
507,999999999998 47,2650786800823 
508,199999999998 46,893334108267 
508,399999999998 45,7826683193903 
508,599999999998 45,7953650664911 
508,799999999998 46,7271725566036 
508,999999999998 47,0221916173772 
509,199999999998 46,1410097299793 
509,399999999998 45,474078879895 
509,599999999998 45,9956980944754 
509,799999999998 46,4318711045576 
509,999999999998 46,3814604635336 
510,199999999998 45,1221202855905 
510,399999999998 45,5609335717053 
510,599999999998 46,5866736119682 
510,799999999998 47,0092600271953 
510,999999999998 45,8792611400591 
511,199999999998 44,7695258129969 
511,399999999998 45,5309998508166 
511,599999999998 46,3865483519745 
511,799999999998 46,1830504722467 
511,999999999998 45,906229876313 
512,199999999998 44,8436668901892 
512,399999999998 45,5295769400052 
512,599999999998 46,2809938783967 
512,799999999998 46,6690903790981 
512,999999999998 45,9436077973337 
513,199999999998 44,1731808948322 
513,399999999998 44,9003800359631 
513,599999999999 45,6671826982334 
513,799999999999 46,6217668947107 
513,999999999999 46,5886368339234 
514,199999999999 45,5062383704053 
514,399999999999 44,4581603222504 
514,599999999999 45,3946815688202 
514,799999999999 45,9206872668347 
514,999999999999 47,2214257439713 
515,199999999999 46,9424642447733 
515,399999999999 45,2438962190116 
515,599999999999 44,2770755029009 
515,799999999999 45,3180031937819 
515,999999999999 46,3224509372221 
516,199999999999 47,0422215321642 
516,399999999999 47,0142572201656 
516,599999999999 45,3102896907127 
516,799999999999 43,7239082145145 
516,999999999999 45,0607800178547 
517,199999999999 45,6207083957072 
517,399999999999 46,6297304623003 
517,599999999999 47,6331626701643 
517,8 46,6326587090947 
518 43,9029144952304 
518,2 43,5743732717809 
518,4 44,9848119030541 
518,6 46,0814110220494 
518,8 47,1614853001958 
519 47,438367183453 
519,2 45,8451376403115 
519,4 43,2991816545556 
519,6 43,8423383469365 
519,8 44,9440305456742 
520 46,1176785570931 
520,2 47,131292658485 
520,4 48,0498102201958 
520,6 46,3118745716189 
520,8 43,5320256497933 
521 43,739763106028 
521,2 44,6161442561496 
