Wavelength Trans 
nm % 
480 45,6398774883864 
480,2 45,5503421743647 
480,4 45,4006913295373 
480,6 45,3394030069888 
480,8 45,3171224779682 
481 45,1418912700062 
481,2 45,0095454162194 
481,4 44,9446482743457 
481,6 44,8448558464232 
481,8 44,7367843573432 
482 44,6107923307579 
482,2 44,5219705483192 
482,4 44,448744865479 
482,6 44,3116796133162 
482,8 44,2238500723529 
483 44,2351038729196 
483,2 44,0337470443771 
483,4 43,9319164713556 
483,6 43,7502019390143 
483,8 43,7709428747367 
484 43,7461999076979 
484,2 43,6487989907171 
484,4 43,5637874435495 
484,6 43,4086831391158 
484,8 43,3288118198141 
485 43,2344845648754 
485,2 43,1167612331052 
485,4 43,0109346675632 
485,6 42,9912909331149 
485,8 42,9515278506424 
486 42,8399137866672 
486,2 42,6822977991267 
486,4 42,5332832620275 
486,6 42,5020961443535 
486,8 42,3817857754658 
487 42,1925868055168 
487,2 42,2149094139244 
487,4 42,0695962089766 
487,6 42,0554997915867 
487,8 41,9743919011096 
488 41,8326520975855 
488,2 41,8396978771363 
488,4 41,596382651892 
488,6 41,5082570521716 
488,8 41,5083219558563 
488,999999999999 41,4477652773825 
489,199999999999 41,3504430259779 
489,399999999999 41,2931166472026 
489,599999999999 41,2033500122107 
489,799999999999 41,0485200028175 
489,999999999999 40,9231905461273 
490,199999999999 40,8455072203636 
490,399999999999 40,7486975494339 
490,599999999999 40,7004693353681 
490,799999999999 40,6483157105693 
490,999999999999 40,5273155818869 
491,199999999999 40,4047960938346 
491,399999999999 40,3383209510725 
491,599999999999 40,2318577777544 
491,799999999999 40,1328680567627 
491,999999999999 40,0619160449558 
492,199999999999 39,9266551134559 
492,399999999999 39,906211722867 
492,599999999999 39,8152266168311 
492,799999999999 39,6500568166711 
492,999999999999 39,5487128977528 
493,199999999999 39,447385212898 
493,399999999999 39,4360025710175 
493,599999999999 39,4130876497172 
493,799999999999 39,3568420225495 
493,999999999999 39,2145564884681 
494,199999999999 39,0622170659507 
494,399999999999 38,9943942677236 
494,599999999999 38,8841138579346 
494,799999999999 38,8380696932989 
494,999999999999 38,7741295655091 
495,199999999999 38,6910536860171 
