Wavelength Trans 
nm % 
480 48,2190761239862 
480,2 47,8414128828464 
480,4 47,9841970426063 
480,6 47,8752709011069 
480,8 47,76101999372 
481 47,8976925691284 
481,2 47,7678520740107 
481,4 47,4319007101027 
481,6 47,0803165209785 
481,8 47,6049933146696 
482 47,5104388562656 
482,2 47,2776758801281 
482,4 47,0962997330182 
482,6 46,886891210719 
482,8 46,7707659926483 
483 46,4207453171251 
483,2 46,8819260799323 
483,4 46,6349881311173 
483,6 46,2784672273447 
483,8 46,4561756034496 
484 46,3395216479261 
484,2 46,3115400445517 
484,4 46,5708546066019 
484,6 46,4326446362077 
484,8 46,1833441317698 
485 45,4446474464054 
485,2 45,8144390552906 
485,4 45,8524588253014 
485,6 45,3417147852697 
485,8 45,7992500014964 
486 45,4751995878231 
486,2 45,4126365159133 
486,4 45,5225125457924 
486,6 45,4254409157422 
486,8 45,2162522234139 
487 45,2885500621441 
487,2 44,9840204981665 
487,4 44,5147056095562 
487,6 44,7195758420214 
487,8 44,8066759857811 
488 44,5083499239622 
488,2 44,3559835069427 
488,4 44,4582082701069 
488,6 44,450688940527 
488,8 44,7112758322258 
488,999999999999 44,3211146439773 
489,199999999999 44,0498947209408 
489,399999999999 43,9156678147953 
489,599999999999 44,1127345599358 
489,799999999999 43,9107081107441 
489,999999999999 43,72874501767 
490,199999999999 43,834598000988 
490,399999999999 43,8471983999338 
490,599999999999 43,8464392631095 
490,799999999999 43,6630173890048 
490,999999999999 43,3347010252291 
491,199999999999 43,1977999593178 
491,399999999999 43,0260855759604 
491,599999999999 42,9124332217396 
491,799999999999 43,3245765450613 
491,999999999999 42,9274624213846 
492,199999999999 43,0075212894806 
492,399999999999 42,8934651970318 
492,599999999999 42,8658932617628 
492,799999999999 42,8825098963667 
492,999999999999 42,7324638231289 
493,199999999999 42,8465524974714 
493,399999999999 42,4629432451819 
493,599999999999 42,4384321253224 
493,799999999999 42,2572027098978 
493,999999999999 41,8196981815602 
494,199999999999 41,6111939709306 
494,399999999999 42,1332024644758 
494,599999999999 42,2205469130424 
494,799999999999 42,1543501139088 
494,999999999999 41,8342410514416 
495,199999999999 41,8591032942157 
495,399999999999 41,6245823931039 
495,599999999999 41,7696783252979 
495,799999999999 41,5549886232404 
495,999999999999 40,8362232228603 
496,199999999999 41,3030427361124 
496,399999999999 41,5892785335933 
496,599999999999 41,5017930164791 
496,799999999999 41,1432871953671 
496,999999999999 41,4796053651872 
497,199999999999 41,5782301133988 
497,399999999999 41,2707872114793 
497,599999999999 40,9997844208327 
497,799999999999 40,6294086399499 
497,999999999999 40,4738316053546 
498,199999999999 40,3889107740368 
498,399999999999 40,0452094091005 
498,599999999999 40,5324279743691 
498,799999999999 40,9267859047404 
498,999999999999 40,3441301827517 
499,199999999999 40,2752955131968 
499,399999999999 39,994423188242 
499,599999999999 39,9447892998172 
499,799999999999 39,9131530423564 
499,999999999999 39,7311616693091 
500,199999999999 39,498923908074 
500,399999999999 39,8037184790315 
500,599999999999 39,9691985376709 
500,799999999999 39,6422881596306 
500,999999999999 40,0435115556906 
501,199999999999 39,7862539078457 
501,399999999999 39,4719791636785 
501,599999999999 39,5663065075787 
501,799999999999 39,3811821963519 
501,999999999999 39,2957344449946 
502,199999999999 38,8849689239544 
502,399999999999 39,1255329557275 
502,599999999999 39,2180333545639 
502,799999999999 39,4807524668808 
502,999999999999 39,1433194131248 
503,199999999999 38,6752092766775 
503,399999999999 38,7755727582526 
503,599999999999 38,8980415746911 
503,799999999999 38,6814923133425 
503,999999999999 38,8081404884519 
504,199999999999 38,5278145059653 
504,399999999999 38,7505926893276 
504,599999999999 38,9713312233605 
504,799999999999 38,2804184032262 
504,999999999999 38,902177031763 
505,199999999999 38,6103762241662 
505,399999999999 37,5440218934283 
505,599999999999 37,8616895817516 
505,799999999999 38,4597036496182 
505,999999999999 38,1414578072199 
506,199999999999 37,8533191953075 
506,399999999998 38,5557485751698 
506,599999999998 38,7032270871031 
506,799999999998 37,8368221855647 
506,999999999998 37,8102335525872 
507,199999999998 38,428221791843 
507,399999999998 38,3825149335575 
507,599999999998 37,2336145156572 
507,799999999998 37,5137187980309 
