Wavelength Trans 
nm % 
480 45,2384804234435 
480,2 45,1650867559102 
480,4 45,0653579183227 
480,6 44,9683094881223 
480,8 44,8744984040457 
481 44,7683332773072 
481,2 44,6772626062218 
481,4 44,5774571734689 
481,6 44,4831448672928 
481,8 44,4035073569113 
482 44,3123800887759 
482,2 44,2125153380606 
482,4 44,1126350810468 
482,6 44,0182500715346 
482,8 43,9329000028527 
483 43,8266966169726 
483,2 43,7382380773431 
483,4 43,6413248282788 
483,6 43,5296400582756 
483,8 43,4441809713045 
484 43,3411355361882 
484,2 43,2612775865337 
484,4 43,1727338777508 
484,6 43,0785464726282 
484,8 42,972625407744 
485 42,8839295459292 
485,2 42,7949950130822 
485,4 42,7035073064193 
485,6 42,6062589809704 
485,8 42,5147423778056 
486 42,4203382353513 
486,2 42,3345406813515 
486,4 42,2286108100901 
486,6 42,1399110233949 
486,8 42,0483225668339 
487 41,9479693143305 
487,2 41,8561495358839 
487,4 41,7815969999662 
487,6 41,6842587800468 
487,8 41,5984087155917 
488 41,5152482678806 
488,2 41,4178666010216 
488,4 41,3261073714177 
488,6 41,2286958279236 
488,8 41,1398422454916 
488,999999999999 41,0479113126487 
489,199999999999 40,953132211945 
489,399999999999 40,8727539666619 
489,599999999999 40,7778903362875 
489,799999999999 40,6720683834223 
489,999999999999 40,5773314864371 
490,199999999999 40,4745199181945 
490,399999999999 40,3972544852093 
490,599999999999 40,3199762957067 
490,799999999999 40,2366961085873 
490,999999999999 40,1392346790311 
491,199999999999 40,0470161984197 
491,399999999999 39,9466436909988 
491,599999999999 39,8493078215486 
491,799999999999 39,7665311646457 
491,999999999999 39,6915177790095 
492,199999999999 39,5941367144206 
492,399999999999 39,5113184630162 
492,599999999999 39,4332109225269 
492,799999999999 39,3273125254697 
492,999999999999 39,2382232388514 
493,199999999999 39,1551370131761 
493,399999999999 39,0860829984176 
493,599999999999 39,0023737764479 
493,799999999999 38,9049289727718 
493,999999999999 38,8127725424278 
494,199999999999 38,7246384541096 
494,399999999999 38,6577112354502 
494,599999999999 38,5664350688357 
494,799999999999 38,4910625209922 
494,999999999999 38,3934061576887 
495,199999999999 38,3102986770533 
495,399999999999 38,23788652903 
495,599999999999 38,1487298696528 
495,799999999999 38,0659063314472 
495,999999999999 37,999804388612 
496,199999999999 37,9273425842527 
496,399999999999 37,8444801666956 
496,599999999999 37,7719935154897 
496,799999999999 37,6795787769676 
496,999999999999 37,5914041922597 
497,199999999999 37,5268795003965 
497,399999999999 37,4440650902723 
497,599999999999 37,3746338067079 
497,799999999999 37,2904062526839 
497,999999999999 37,2024694560551 
498,199999999999 37,144553283921 
498,399999999999 37,0718390725677 
498,599999999999 36,9889458218367 
498,799999999999 36,9226779943051 
498,999999999999 36,8498015437747 
499,199999999999 36,7699575841244 
499,399999999999 36,7086247135183 
499,599999999999 36,6306924033207 
499,799999999999 36,5525121263316 
499,999999999999 36,477403647865 
500,199999999999 36,4105511235762 
500,399999999999 36,337098532601 
500,599999999999 36,2536921832189 
500,799999999999 36,1835145057285 
500,999999999999 36,1148841682191 
501,199999999999 36,0608958908355 
501,399999999999 35,9790662142446 
501,599999999999 35,9057858822654 
501,799999999999 35,8567863786126 
501,999999999999 35,7868425739893 
502,199999999999 35,7527529077439 
502,399999999999 35,6757329006849 
502,599999999999 35,5874794468131 
502,799999999999 35,5387893518386 
502,999999999999 35,4929859598889 
503,199999999999 35,4107299644636 
503,399999999999 35,3342395824394 
503,599999999999 35,2869649164405 
503,799999999999 35,2281078245821 
503,999999999999 35,1644964886303 
504,199999999999 35,10903832979 
504,399999999999 35,0467409813266 
504,599999999999 34,9817728303792 
504,799999999999 34,9426178649854 
504,999999999999 34,8904804160208 
505,199999999999 34,8394619201769 
505,399999999999 34,7758508365699 
505,599999999999 34,7272891562124 
505,799999999999 34,6914625473114 
505,999999999999 34,637095127351 
506,199999999999 34,5653427785254 
506,399999999998 34,5167531126593 
506,599999999998 34,4843783356367 
506,799999999998 34,4415694618053 
506,999999999998 34,3813061498791 
507,199999999998 34,3265672481504 
507,399999999998 34,2654851729873 
507,599999999998 34,2376020017882 
507,799999999998 34,193602548742 
507,999999999998 34,1460610587731 
508,199999999998 34,0904556638657 
508,399999999998 34,0454518894467 
508,599999999998 34,0140071623709 
508,799999999998 33,9654052241792 
508,999999999998 33,9292577402413 
509,199999999998 33,8852156152505 
509,399999999998 33,8483587068253 
