Wavelength Trans 
nm % 
480 32,790468370812 
480,2 32,6553792835908 
480,4 32,5202692374056 
480,6 32,382442345573 
480,8 32,2383545804061 
481 32,0999107418329 
481,2 31,955995652673 
481,4 31,8235329485349 
481,6 31,6942623675182 
481,8 31,5502822827962 
482 31,4150025028031 
482,2 31,2741918178613 
482,4 31,1214215765529 
482,6 30,98332161129 
482,8 30,8418365913082 
483 30,7090213061241 
483,2 30,5562744917356 
483,4 30,4264712272849 
483,6 30,3083613595006 
483,8 30,1757045792173 
484 30,0432562547632 
484,2 29,8960274460467 
484,4 29,7750249099617 
484,6 29,6364264035549 
484,8 29,5182000759663 
485 29,3824376710518 
485,2 29,2520561170017 
485,4 29,1307840611843 
485,6 28,9865068999408 
485,8 28,8565754182034 
486 28,7409922914906 
486,2 28,6167692529822 
486,4 28,4954013230956 
486,6 28,3768884973315 
486,8 28,2411093382908 
487 28,1051384361106 
487,2 27,9776069512387 
487,4 27,8645373095941 
487,6 27,7289067198319 
487,8 27,6246006722286 
488 27,5087741977824 
488,2 27,3843585756952 
488,4 27,2599235907425 
488,6 27,1325348134325 
488,8 27,0024223902287 
488,999999999999 26,8892924986466 
489,199999999999 26,7728768706383 
489,399999999999 26,6483458026263 
489,599999999999 26,5238158841863 
489,799999999999 26,4023296668329 
489,999999999999 26,286382276835 
490,199999999999 26,1648892925308 
490,399999999999 26,0489031634421 
490,599999999999 25,9273705182042 
490,799999999999 25,8173348687329 
490,999999999999 25,7126616111939 
491,199999999999 25,5961245664364 
491,399999999999 25,4745719431761 
491,599999999999 25,3584136826931 
491,799999999999 25,239874818141 
491,999999999999 25,1352007586099 
492,199999999999 25,0189856809794 
492,399999999999 24,8973351751216 
492,599999999999 24,7841357212773 
492,799999999999 24,6709175619309 
492,999999999999 24,5636705488529 
493,199999999999 24,4606899836225 
493,399999999999 24,3336975020023 
493,599999999999 24,228821640082 
493,799999999999 24,1186243955266 
493,999999999999 24,0199412359476 
494,199999999999 23,926546682394 
494,399999999999 23,8216024754774 
494,599999999999 23,7113351148604 
494,799999999999 23,606355756358 
494,999999999999 23,4990449608343 
495,199999999999 23,4115280565057 
495,399999999999 23,3263446701161 
495,599999999999 23,2212409862808 
495,799999999999 23,1109268916092 
495,999999999999 23,0057879953511 
496,199999999999 22,898612281735 
496,399999999999 22,814506349144 
496,599999999999 22,7312510169813 
496,799999999999 22,615655554357 
496,999999999999 22,528220685003 
497,199999999999 22,4392659699828 
497,399999999999 22,3288717901404 
497,599999999999 22,2364769335172 
497,799999999999 22,1593122195746 
497,999999999999 22,0571842603465 
498,199999999999 21,9615090983145 
498,399999999999 21,8727491193833 
498,599999999999 21,7719593375754 
498,799999999999 21,701195510583 
498,999999999999 21,618736201485 
499,199999999999 21,5277440394921 
499,399999999999 21,4304740854839 
499,599999999999 21,3363910514736 
499,799999999999 21,2719784264356 
499,999999999999 21,1677236203827 
500,199999999999 21,0948437699521 
500,399999999999 21,0286013775829 
500,599999999999 20,9408431152061 
500,799999999999 20,8547490196466 
500,999999999999 20,7652094905953 
501,199999999999 20,6985513386501 
501,399999999999 20,6108038711464 
501,599999999999 20,5379660154166 
501,799999999999 20,4748344820073 
501,999999999999 20,4019771831716 
502,199999999999 20,3388275440714 
502,399999999999 20,2592396936475 
502,599999999999 20,1829966343983 
502,799999999999 20,1149589255326 
502,999999999999 20,0468126457212 
503,199999999999 19,9819293462217 
503,399999999999 19,9254379243678 
503,599999999999 19,8655238792455 
503,799999999999 19,8008557726335 
503,999999999999 19,740924843129 
504,199999999999 19,6728236659961 
504,399999999999 19,6047130784707 
504,599999999999 19,5365930786055 
504,799999999999 19,4718798995066 
504,999999999999 19,415238148813 
505,199999999999 19,3619480425668 
505,399999999999 19,3134821475008 
505,599999999999 19,2569015511171 
505,799999999999 19,2037884705665 
505,999999999999 19,1518260121613 
506,199999999999 19,090588640509 
506,399999999998 19,0420872291363 
506,599999999998 18,9854683062982 
506,799999999998 18,9288415531994 
506,999999999998 18,8826043352763 
507,199999999998 18,8500498446769 
507,399999999998 18,8004723872749 
507,599999999998 18,7599284612088 
507,799999999998 18,7032665020585 
507,999999999998 18,6501326525272 
508,199999999998 18,6015125840475 
508,399999999998 18,5448279037575 
508,599999999998 18,4987454284106 
508,799999999998 18,4661358822655 
508,999999999998 18,4092334226389 
509,199999999998 18,3669013552288 
509,399999999998 18,3457871856735 
509,599999999998 18,3078503591294 
509,799999999998 18,278708250883 
509,999999999998 18,2443176909572 
510,199999999998 18,2231472240196 
510,399999999998 18,1779577411689 
510,599999999998 18,1399564246027 
510,799999999998 18,1215441132335 
510,999999999998 18,1074611371289 
511,199999999998 18,081806677023 
511,399999999998 18,0518548420551 
