Wavelength Trans 
nm % 
480 32,5847230641438 
480,2 32,4306951450835 
480,4 32,3482152347127 
480,6 32,2076791133927 
480,8 32,0575114559852 
481 31,9223092865937 
481,2 31,7609405170862 
481,4 31,6174462934574 
481,6 31,4615374346402 
481,8 31,3381961803489 
482 31,1854546243554 
482,2 31,0556459240144 
482,4 30,9432650907692 
482,6 30,8170899132908 
482,8 30,6498329177546 
483 30,5049321668456 
483,2 30,3842622945993 
483,4 30,2169520882785 
483,6 30,0957830420257 
483,8 29,974824220068 
484 29,8362735349278 
484,2 29,7152757576202 
484,4 29,5738686283918 
484,6 29,4497875713121 
484,8 29,3172416699423 
485 29,1641128843668 
485,2 29,0423335572395 
485,4 28,9440296668986 
485,6 28,7911180611336 
485,8 28,6611713908816 
486 28,5455730732964 
486,2 28,4127122323948 
486,4 28,2654606089599 
486,6 28,1498045533248 
486,8 28,031256306226 
487 27,9153638384031 
487,2 27,7617973634128 
487,4 27,6259386223696 
487,6 27,5017918784896 
487,8 27,4089714635475 
488 27,2928974488227 
488,2 27,1456856297112 
488,4 27,0356722558899 
488,6 26,9342142160936 
488,8 26,8239364237062 
488,999999999999 26,6877457785095 
489,199999999999 26,5541949785046 
489,399999999999 26,4296468875363 
489,599999999999 26,3110860462247 
489,799999999999 26,2036270154035 
489,999999999999 26,0821372284013 
490,199999999999 25,9691477201596 
490,399999999999 25,8561395595323 
490,599999999999 25,7371239983735 
490,799999999999 25,6100277582557 
490,999999999999 25,5053373633886 
491,199999999999 25,3948885612938 
491,399999999999 25,2841473047001 
491,599999999999 25,1510380097952 
491,799999999999 25,0324820189718 
491,999999999999 24,9186296690585 
492,199999999999 24,783095389452 
492,399999999999 24,6814205276602 
492,599999999999 24,5919467752907 
492,799999999999 24,5057983497565 
492,999999999999 24,3531045761077 
493,199999999999 24,2509872855949 
493,399999999999 24,1492263936877 
493,599999999999 24,0412218907171 
493,799999999999 23,9257050949576 
493,999999999999 23,8385382919246 
494,199999999999 23,7442053300208 
494,399999999999 23,6202155410565 
494,599999999999 23,5236578106232 
494,799999999999 23,4102417555656 
494,999999999999 23,3091764237628 
495,199999999999 23,2194187059178 
495,399999999999 23,0935462212842 
495,599999999999 23,0166957522136 
495,799999999999 22,921079567258 
495,999999999999 22,8390086625547 
496,199999999999 22,7517302961858 
496,399999999999 22,6632823485052 
496,599999999999 22,5528855676951 
496,799999999999 22,4476656846343 
496,999999999999 22,3370917263111 
497,199999999999 22,244343499664 
497,399999999999 22,1639584284479 
497,599999999999 22,0535323184344 
497,799999999999 21,961107016565 
497,999999999999 21,8839131132614 
498,199999999999 21,7946933145189 
498,399999999999 21,7290261673989 
498,599999999999 21,6383914773601 
498,799999999999 21,5445061140989 
498,999999999999 21,442141084487 
499,199999999999 21,346123528251 
499,399999999999 21,2702794137034 
499,599999999999 21,1927689222281 
499,799999999999 21,096903980964 
499,999999999999 21,0075494432337 
500,199999999999 20,9065643949777 
500,399999999999 20,848519227258 
500,599999999999 20,7987901854281 
500,799999999999 20,7110100093667 
500,999999999999 20,6346850819928 
501,199999999999 20,5731819238693 
501,399999999999 20,5048558778522 
501,599999999999 20,3890969276069 
501,799999999999 20,3147354062506 
501,999999999999 20,2613011532744 
502,199999999999 20,1787063630082 
502,399999999999 20,1319664397966 
502,599999999999 20,0590703747903 
502,799999999999 19,9958839750099 
502,999999999999 19,9262592342849 
503,199999999999 19,8914252724511 
503,399999999999 19,8504935308737 
503,599999999999 19,7600173893602 
503,799999999999 19,7095793471426 
503,999999999999 19,635403776659 
504,199999999999 19,5951967369105 
504,399999999999 19,5352433168552 
504,599999999999 19,4705345160709 
504,799999999999 19,4242291362346 
504,999999999999 19,3886431193167 
505,199999999999 19,3098304601865 
505,399999999999 19,2208237583528 
505,599999999999 19,1816122470748 
505,799999999999 19,148184742452 
505,999999999999 19,0475637068196 
506,199999999999 18,9932707646049 
506,399999999998 18,9644591709695 
506,599999999998 18,9055167871473 
506,799999999998 18,8210738708386 
506,999999999998 18,7737057653808 
507,199999999998 18,7608687236904 
507,399999999998 18,7051993345539 
507,599999999998 18,6324261998701 
507,799999999998 18,5969696482637 
507,999999999998 18,599240959213 
508,199999999998 18,5596596358442 
508,399999999998 18,4974656070412 
508,599999999998 18,472018496242 
508,799999999998 18,44556690312 
508,999999999998 18,4172349969632 
509,199999999998 18,3345426851461 
509,399999999998 18,2521891092537 
509,599999999998 18,2418514230623 
509,799999999998 18,2279008805852 
509,999999999998 18,180744481382 
510,199999999998 18,1027241464175 
510,399999999998 18,091521727355 
510,599999999998 18,1043355978346 
510,799999999998 18,084632318436 
510,999999999998 18,0036575344661 
511,199999999998 17,9687710286092 
511,399999999998 17,9706118026229 
511,599999999998 17,9632264907393 
511,799999999998 17,9803314361125 
511,999999999998 17,9815353898024 
512,199999999998 17,9937107558135 
512,399999999998 18,0187738842568 
512,599999999998 18,0163230799409 
512,799999999998 18,005901704145 
512,999999999998 17,9805953284248 
513,199999999998 17,9348831663471 
513,399999999998 17,9277232878618 
513,599999999999 17,9521537715315 
513,799999999999 17,9654361561995 
513,999999999999 17,9773278933657 
514,199999999999 18,0329001101423 
514,399999999999 18,0880155702471 
514,599999999999 18,1441062113222 
514,799999999999 18,1837498574222 
514,999999999999 18,2320292708985 
515,199999999999 18,2105895296901 
515,399999999999 18,1685205881442 
515,599999999999 18,1889160667658 
515,799999999999 18,206116682589 
515,999999999999 18,1840892756324 
516,199999999999 18,1809501244804 
516,399999999999 18,1905966746198 
516,599999999999 18,137641567482 
516,799999999999 18,1033984195775 
516,999999999999 18,1356591121599 
517,199999999999 18,16397070677 
517,399999999999 18,1847260512005 
517,599999999999 18,1743156747005 
517,8 18,1370349053818 
518 18,0528743006418 
518,2 18,0265181651027 
518,4 18,0821348674943 
518,6 18,1066589030084 
518,8 18,1040935739868 
519 18,0934380862865 
519,2 17,9509394522332 
519,4 17,7973127387022 
519,6 17,8025238341023 
519,8 17,8697238588194 
520 17,9368412542382 
520,2 17,9769084138533 
520,4 17,9777674895484 
520,6 17,818279939776 
520,8 17,5521969812221 
521 17,4469978586755 
521,2 17,5527777298381 
521,4 17,6553113855835 
521,6 17,7441200644348 
521,8 17,7926368029471 
522 17,695096115291 
522,200000000001 17,4279524064655 
522,400000000001 17,2849454768491 
