field,G intensity,a.u.
 3338.76	  2058
 3338.86	  2057
 3338.96	  2055
 3339.06	  2058
 3339.16	  2059
 3339.26	  2056
 3339.36	  2057
 3339.46	  2054
 3339.56	  2056
 3339.66	  2054
 3339.76	  2053
 3339.86	  2053
 3339.96	  2054
 3340.06	  2051
 3340.16	  2048
 3340.26	  2050
 3340.36	  2053
 3340.46	  2050
 3340.56	  2055
 3340.66	  2052
 3340.76	  2058
 3340.86	  2056
 3340.96	  2057
 3341.07	  2060
 3341.17	  2058
 3341.27	  2061
 3341.37	  2058
 3341.47	  2058
 3341.57	  2061
 3341.67	  2055
 3341.77	  2055
 3341.87	  2053
 3341.97	  2056
 3342.07	  2056
 3342.17	  2056
 3342.27	  2061
 3342.37	  2058
 3342.47	  2052
 3342.57	  2055
 3342.67	  2056
 3342.77	  2058
 3342.87	  2056
 3342.97	  2058
 3343.07	  2056
 3343.17	  2052
 3343.27	  2055
 3343.37	  2052
 3343.47	  2050
 3343.57	  2054
 3343.67	  2055
 3343.77	  2060
 3343.87	  2056
 3343.97	  2058
 3344.07	  2056
 3344.17	  2050
 3344.27	  2058
 3344.37	  2056
 3344.47	  2058
 3344.57	  2057
 3344.67	  2054
 3344.77	  2058
 3344.87	  2057
 3344.97	  2063
 3345.07	  2062
 3345.17	  2056
 3345.27	  2055
 3345.37	  2056
 3345.47	  2056
 3345.57	  2058
 3345.67	  2051
 3345.77	  2052
 3345.87	  2058
 3345.97	  2055
 3346.07	  2055
 3346.17	  2056
 3346.27	  2059
 3346.37	  2054
 3346.47	  2051
 3346.57	  2054
 3346.67	  2050
 3346.77	  2047
 3346.87	  2051
 3346.97	  2061
 3347.07	  2056
 3347.17	  2049
 3347.27	  2051
 3347.37	  2054
 3347.47	  2058
 3347.57	  2057
 3347.67	  2056
 3347.77	  2058
 3347.87	  2052
 3347.97	  2051
 3348.07	  2051
 3348.17	  2054
 3348.27	  2061
 3348.37	  2063
 3348.47	  2062
 3348.57	  2062
 3348.67	  2058
 3348.77	  2057
 3348.87	  2052
 3348.97	  2049
 3349.08	  2052
 3349.18	  2055
 3349.28	  2059
 3349.38	  2056
 3349.48	  2060
 3349.58	  2061
 3349.68	  2054
 3349.78	  2054
 3349.88	  2055
 3349.98	  2056
 3350.08	  2058
 3350.18	  2053
 3350.28	  2046
 3350.38	  2045
 3350.48	  2051
 3350.58	  2047
 3350.68	  2043
 3350.78	  2047
 3350.88	  2048
 3350.98	  2049
 3351.08	  2051
 3351.18	  2055
 3351.28	  2056
 3351.38	  2053
 3351.48	  2051
 3351.58	  2053
 3351.68	  2053
 3351.78	  2055
 3351.88	  2056
 3351.98	  2051
 3352.08	  2049
 3352.18	  2048
 3352.28	  2050
 3352.38	  2054
 3352.48	  2056
 3352.58	  2053
 3352.68	  2051
 3352.78	  2050
 3352.88	  2045
 3352.98	  2045
 3353.08	  2051
 3353.18	  2050
 3353.28	  2048
 3353.38	  2046
 3353.48	  2046
 3353.58	  2050
 3353.68	  2056
 3353.78	  2055
 3353.88	  2058
 3353.98	  2051
 3354.08	  2045
 3354.18	  2051
 3354.28	  2048
 3354.38	  2053
 3354.48	  2053
 3354.58	  2052
 3354.68	  2056
 3354.78	  2052
 3354.88	  2049
 3354.98	  2048
 3355.08	  2049
 3355.18	  2050
 3355.28	  2046
 3355.38	  2043
 3355.48	  2044
 3355.58	  2041
 3355.68	  2041
 3355.78	  2046
 3355.88	  2048
 3355.98	  2050
 3356.08	  2049
 3356.18	  2052
 3356.28	  2048
 3356.38	  2048
 3356.48	  2046
 3356.58	  2043
 3356.68	  2051
 3356.78	  2052
 3356.88	  2046
 3356.98	  2043
 3357.09	  2038
 3357.19	  2047
 3357.29	  2047
 3357.39	  2048
 3357.49	  2045
 3357.59	  2041
 3357.69	  2042
 3357.79	  2043
 3357.89	  2043
 3357.99	  2041
 3358.09	  2041
 3358.19	  2043
 3358.29	  2039
 3358.39	  2037
 3358.49	  2039
 3358.59	  2041
 3358.69	  2036
 3358.79	  2041
 3358.89	  2043
 3358.99	  2041
 3359.09	  2040
 3359.19	  2040
 3359.29	  2040
 3359.39	  2040
 3359.49	  2043
 3359.59	  2045
 3359.69	  2038
 3359.79	  2037
 3359.89	  2038
 3359.99	  2043
 3360.09	  2043
 3360.19	  2034
 3360.29	  2038
 3360.39	  2042
 3360.49	  2040
 3360.59	  2043
 3360.69	  2041
 3360.79	  2041
 3360.89	  2037
 3360.99	  2037
 3361.09	  2039
 3361.19	  2039
 3361.29	  2041
 3361.39	  2042
 3361.49	  2042
 3361.59	  2044
 3361.69	  2045
 3361.79	  2041
 3361.89	  2043
 3361.99	  2040
 3362.09	  2033
 3362.19	  2032
 3362.29	  2033
 3362.39	  2036
 3362.49	  2041
 3362.59	  2043
 3362.69	  2039
 3362.79	  2035
 3362.89	  2035
 3362.99	  2033
 3363.09	  2037
 3363.19	  2039
 3363.29	  2039
 3363.39	  2040
 3363.49	  2041
 3363.59	  2038
 3363.69	  2040
 3363.79	  2039
 3363.89	  2040
 3363.99	  2037
 3364.09	  2039
 3364.19	  2042
 3364.29	  2037
 3364.39	  2037
 3364.49	  2039
 3364.59	  2035
 3364.69	  2034
 3364.79	  2038
 3364.89	  2036
 3364.99	  2036
  3365.1	  2038
  3365.2	  2033
  3365.3	  2025
  3365.4	  2027
  3365.5	  2024
  3365.6	  2022
  3365.7	  2027
  3365.8	  2038
  3365.9	  2036
  3366.0	  2036
  3366.1	  2031
  3366.2	  2030
  3366.3	  2030
  3366.4	  2029
  3366.5	  2031
