field,G intensity,a.u.
 3338.76	  1922
 3338.86	  1942
 3338.96	  1957
 3339.06	  1961
 3339.16	  1960
 3339.26	  1966
 3339.36	  1969
 3339.46	  1971
 3339.56	  1969
 3339.66	  1965
 3339.76	  1962
 3339.86	  1962
 3339.96	  1963
 3340.06	  1963
 3340.16	  1966
 3340.26	  1965
 3340.36	  1981
 3340.46	  1997
 3340.56	  2007
 3340.66	  2015
 3340.76	  2010
 3340.86	  2010
 3340.96	  2011
 3341.07	  2014
 3341.17	  2015
 3341.27	  2014
 3341.37	  2015
 3341.47	  2014
 3341.57	  2013
 3341.67	  2012
 3341.77	  2018
 3341.87	  2021
 3341.97	  2018
 3342.07	  2016
 3342.17	  2016
 3342.27	  2018
 3342.37	  2024
 3342.47	  2026
 3342.57	  2023
 3342.67	  2014
 3342.77	  2011
 3342.87	  2016
 3342.97	  2019
 3343.07	  2017
 3343.17	  2018
 3343.27	  2019
 3343.37	  2029
 3343.47	  2038
 3343.57	  2037
 3343.67	  2035
 3343.77	  2033
 3343.87	  2036
 3343.97	  2037
 3344.07	  2039
 3344.17	  2041
 3344.27	  2043
 3344.37	  2040
 3344.47	  2038
 3344.57	  2038
 3344.67	  2032
 3344.77	  2030
 3344.87	  2032
 3344.97	  2033
 3345.07	  2031
 3345.17	  2036
 3345.27	  2036
 3345.37	  2038
 3345.47	  2039
 3345.57	  2041
 3345.67	  2039
 3345.77	  2038
 3345.87	  2038
 3345.97	  2041
 3346.07	  2038
 3346.17	  2038
 3346.27	  2036
 3346.37	  2039
 3346.47	  2040
 3346.57	  2036
 3346.67	  2034
 3346.77	  2032
 3346.87	  2033
 3346.97	  2038
 3347.07	  2035
 3347.17	  2036
 3347.27	  2036
 3347.37	  2038
 3347.47	  2038
 3347.57	  2039
 3347.67	  2040
 3347.77	  2038
 3347.87	  2033
 3347.97	  2032
 3348.07	  2031
 3348.17	  2031
 3348.27	  2036
 3348.37	  2039
 3348.47	  2035
 3348.57	  2034
 3348.67	  2036
 3348.77	  2033
 3348.87	  2035
 3348.97	  2039
 3349.08	  2036
 3349.18	  2035
 3349.28	  2036
 3349.38	  2032
 3349.48	  2031
 3349.58	  2032
